,status,start_date,start_station,end_date,end_station,bike_nr,subsc_type,zip_code,birth_date,gender,id,start_hour,end_hour,start_weekday,end_weekday,trip_duration,age,start_coordinates,end_coordinates,start_municipal,end_municipal,start_latitude,start_longitude,end_latitude,end_longitude,stations_exist
7952,Closed,2011-08-06 00:55:00,17.0,2011-08-06 01:45:00,44.0,B00159,CASUAL,,0.0,No Gender,OC82LzIwMTEgMDA6NTU6MDA6OC82LzIwMTEgMDE6NDU6MDA6MTcuMDo0NC4wOkIwMDE1OQ==,0,1,5,5,3000,2019.0,"42.3644647,-71.1184111","42.3600335,-71.05623415",Boston,Boston,42.3644647,-71.1184111,42.3600335,-71.05623415,True
7953,Closed,2011-08-06 00:59:00,8.0,2011-08-06 01:16:00,45.0,B00148,CASUAL,,0.0,No Gender,OC82LzIwMTEgMDA6NTk6MDA6OC82LzIwMTEgMDE6MTY6MDA6OC4wOjQ1LjA6QjAwMTQ4,0,1,5,5,1020,2019.0,"42.3537768,-71.1366199647727","42.3500548,-71.0774775",Boston,Boston,42.3537768,-71.1366199647727,42.3500548,-71.0774775,True
7955,Closed,2011-08-06 01:07:00,47.0,2011-08-06 02:21:00,47.0,B00134,CASUAL,,0.0,No Gender,OC82LzIwMTEgMDE6MDc6MDA6OC82LzIwMTEgMDI6MjE6MDA6NDcuMDo0Ny4wOkIwMDEzNA==,1,2,5,5,4440,2019.0,"42.364779,-71.053461","42.364779,-71.053461",Boston,Boston,42.364779,-71.053461,42.364779,-71.053461,True
7956,Closed,2011-08-06 01:06:00,22.0,2011-08-06 01:27:00,10.0,B00553,REGISTERED,'02135,1982.0,Male,OC82LzIwMTEgMDE6MDY6MDA6OC82LzIwMTEgMDE6Mjc6MDA6MjIuMDoxMC4wOkIwMDU1Mw==,1,1,5,5,1260,37.0,"47.89376835,3.10927507493543","-34.8484354,-58.2756612",Boston,Boston,47.89376835,3.10927507493543,-34.8484354,-58.2756612,True
7957,Closed,2011-08-06 01:16:00,49.0,2011-08-06 01:26:00,47.0,B00306,REGISTERED,'02113,1986.0,Male,OC82LzIwMTEgMDE6MTY6MDA6OC82LzIwMTEgMDE6MjY6MDA6NDkuMDo0Ny4wOkIwMDMwNg==,1,1,5,5,600,33.0,"42.3003827,-71.0624746","42.364779,-71.053461",Boston,Boston,42.3003827,-71.0624746,42.364779,-71.053461,True
7959,Closed,2011-08-06 01:21:00,52.0,2011-08-06 01:44:00,32.0,B00447,CASUAL,,0.0,No Gender,OC82LzIwMTEgMDE6MjE6MDA6OC82LzIwMTEgMDE6NDQ6MDA6NTIuMDozMi4wOkIwMDQ0Nw==,1,1,5,5,1380,2019.0,"42.3520749,-71.0733646","42.3448548,-71.1023117034698",Boston,Boston,42.3520749,-71.0733646,42.3448548,-71.1023117034698,True
7960,Closed,2011-08-06 01:22:00,52.0,2011-08-06 01:43:00,32.0,B00111,CASUAL,,0.0,No Gender,OC82LzIwMTEgMDE6MjI6MDA6OC82LzIwMTEgMDE6NDM6MDA6NTIuMDozMi4wOkIwMDExMQ==,1,1,5,5,1260,2019.0,"42.3520749,-71.0733646","42.3448548,-71.1023117034698",Boston,Boston,42.3520749,-71.0733646,42.3448548,-71.1023117034698,True
7961,Closed,2011-08-06 01:22:00,52.0,2011-08-06 01:31:00,49.0,B00131,CASUAL,,0.0,No Gender,OC82LzIwMTEgMDE6MjI6MDA6OC82LzIwMTEgMDE6MzE6MDA6NTIuMDo0OS4wOkIwMDEzMQ==,1,1,5,5,540,2019.0,"42.3520749,-71.0733646","42.3003827,-71.0624746",Boston,Boston,42.3520749,-71.0733646,42.3003827,-71.0624746,True
7962,Closed,2011-08-06 01:23:00,52.0,2011-08-06 01:31:00,49.0,B00420,CASUAL,,0.0,No Gender,OC82LzIwMTEgMDE6MjM6MDA6OC82LzIwMTEgMDE6MzE6MDA6NTIuMDo0OS4wOkIwMDQyMA==,1,1,5,5,480,2019.0,"42.3520749,-71.0733646","42.3003827,-71.0624746",Boston,Boston,42.3520749,-71.0733646,42.3003827,-71.0624746,True
7963,Closed,2011-08-06 01:26:00,44.0,2011-08-06 01:39:00,24.0,B00098,CASUAL,,0.0,No Gender,OC82LzIwMTEgMDE6MjY6MDA6OC82LzIwMTEgMDE6Mzk6MDA6NDQuMDoyNC4wOkIwMDA5OA==,1,1,5,5,780,2019.0,"42.3600335,-71.05623415","42.3502036,-71.0427412",Boston,Boston,42.3600335,-71.05623415,42.3502036,-71.0427412,True
7964,Closed,2011-08-06 01:30:00,10.0,2011-08-06 08:05:00,8.0,B00341,REGISTERED,'02135,1982.0,Male,OC82LzIwMTEgMDE6MzA6MDA6OC82LzIwMTEgMDg6MDU6MDA6MTAuMDo4LjA6QjAwMzQx,1,8,5,5,23700,37.0,"-34.8484354,-58.2756612","42.3537768,-71.1366199647727",Boston,Boston,-34.8484354,-58.2756612,42.3537768,-71.1366199647727,True
7965,Closed,2011-08-06 01:33:00,41.0,2011-08-06 01:43:00,33.0,B00547,CASUAL,,0.0,No Gender,OC82LzIwMTEgMDE6MzM6MDA6OC82LzIwMTEgMDE6NDM6MDA6NDEuMDozMy4wOkIwMDU0Nw==,1,1,5,5,600,2019.0,"42.3517566,-71.1253325","42.3489544,-71.0956327",Boston,Boston,42.3517566,-71.1253325,42.3489544,-71.0956327,True
7966,Closed,2011-08-06 01:41:00,45.0,2011-08-06 01:53:00,27.0,B00293,CASUAL,,0.0,No Gender,OC82LzIwMTEgMDE6NDE6MDA6OC82LzIwMTEgMDE6NTM6MDA6NDUuMDoyNy4wOkIwMDI5Mw==,1,1,5,5,720,2019.0,"42.3500548,-71.0774775","47.89376835,3.10927507493543",Boston,Boston,42.3500548,-71.0774775,47.89376835,3.10927507493543,True
7967,Closed,2011-08-06 01:42:00,16.0,2011-08-06 02:07:00,30.0,B00209,CASUAL,,0.0,No Gender,OC82LzIwMTEgMDE6NDI6MDA6OC82LzIwMTEgMDI6MDc6MDA6MTYuMDozMC4wOkIwMDIwOQ==,1,2,5,5,1500,2019.0,"42.3507067,-71.0797297","42.334321,-71.104356",Boston,Boston,42.3507067,-71.0797297,42.334321,-71.104356,True
7968,Closed,2011-08-06 01:42:00,45.0,2011-08-06 01:53:00,27.0,B00148,CASUAL,,0.0,No Gender,OC82LzIwMTEgMDE6NDI6MDA6OC82LzIwMTEgMDE6NTM6MDA6NDUuMDoyNy4wOkIwMDE0OA==,1,1,5,5,660,2019.0,"42.3500548,-71.0774775","47.89376835,3.10927507493543",Boston,Boston,42.3500548,-71.0774775,47.89376835,3.10927507493543,True
7969,Closed,2011-08-06 01:44:00,24.0,2011-08-06 02:02:00,16.0,B00552,CASUAL,,0.0,No Gender,OC82LzIwMTEgMDE6NDQ6MDA6OC82LzIwMTEgMDI6MDI6MDA6MjQuMDoxNi4wOkIwMDU1Mg==,1,2,5,5,1080,2019.0,"42.3502036,-71.0427412","42.3507067,-71.0797297",Boston,Boston,42.3502036,-71.0427412,42.3507067,-71.0797297,True
7970,Closed,2011-08-06 01:47:00,41.0,2011-08-06 01:59:00,33.0,B00012,CASUAL,,0.0,No Gender,OC82LzIwMTEgMDE6NDc6MDA6OC82LzIwMTEgMDE6NTk6MDA6NDEuMDozMy4wOkIwMDAxMg==,1,1,5,5,720,2019.0,"42.3517566,-71.1253325","42.3489544,-71.0956327",Boston,Boston,42.3517566,-71.1253325,42.3489544,-71.0956327,True
7971,Closed,2011-08-06 01:49:00,53.0,2011-08-06 01:59:00,41.0,B00200,CASUAL,,0.0,No Gender,OC82LzIwMTEgMDE6NDk6MDA6OC82LzIwMTEgMDE6NTk6MDA6NTMuMDo0MS4wOkIwMDIwMA==,1,1,5,5,600,2019.0,"42.3553503,-71.0728293","42.3517566,-71.1253325",Boston,Boston,42.3553503,-71.0728293,42.3517566,-71.1253325,True
7972,Closed,2011-08-06 01:51:00,24.0,2011-08-06 02:13:00,47.0,B00004,CASUAL,,0.0,No Gender,OC82LzIwMTEgMDE6NTE6MDA6OC82LzIwMTEgMDI6MTM6MDA6MjQuMDo0Ny4wOkIwMDAwNA==,1,2,5,5,1320,2019.0,"42.3502036,-71.0427412","42.364779,-71.053461",Boston,Boston,42.3502036,-71.0427412,42.364779,-71.053461,True
7973,Closed,2011-08-06 01:57:00,47.0,2011-08-06 02:17:00,47.0,B00306,CASUAL,,0.0,No Gender,OC82LzIwMTEgMDE6NTc6MDA6OC82LzIwMTEgMDI6MTc6MDA6NDcuMDo0Ny4wOkIwMDMwNg==,1,2,5,5,1200,2019.0,"42.364779,-71.053461","42.364779,-71.053461",Boston,Boston,42.364779,-71.053461,42.364779,-71.053461,True
7974,Closed,2011-08-06 01:57:00,47.0,2011-08-06 02:25:00,47.0,B00473,CASUAL,,0.0,No Gender,OC82LzIwMTEgMDE6NTc6MDA6OC82LzIwMTEgMDI6MjU6MDA6NDcuMDo0Ny4wOkIwMDQ3Mw==,1,2,5,5,1680,2019.0,"42.364779,-71.053461","42.364779,-71.053461",Boston,Boston,42.364779,-71.053461,42.364779,-71.053461,True
7975,Closed,2011-08-06 01:56:00,45.0,2011-08-06 02:05:00,50.0,B00202,CASUAL,,0.0,No Gender,OC82LzIwMTEgMDE6NTY6MDA6OC82LzIwMTEgMDI6MDU6MDA6NDUuMDo1MC4wOkIwMDIwMg==,1,2,5,5,540,2019.0,"42.3500548,-71.0774775","42.3500548,-71.0774775",Boston,Boston,42.3500548,-71.0774775,42.3500548,-71.0774775,True
7976,Closed,2011-08-06 01:56:00,22.0,2011-08-06 02:05:00,49.0,B00010,REGISTERED,'02116,1983.0,Male,OC82LzIwMTEgMDE6NTY6MDA6OC82LzIwMTEgMDI6MDU6MDA6MjIuMDo0OS4wOkIwMDAxMA==,1,2,5,5,540,36.0,"47.89376835,3.10927507493543","42.3003827,-71.0624746",Boston,Boston,47.89376835,3.10927507493543,42.3003827,-71.0624746,True
7977,Closed,2011-08-06 01:58:00,46.0,2011-08-06 02:04:00,39.0,B00120,CASUAL,,0.0,No Gender,OC82LzIwMTEgMDE6NTg6MDA6OC82LzIwMTEgMDI6MDQ6MDA6NDYuMDozOS4wOkIwMDEyMA==,1,2,5,5,360,2019.0,"42.34434735,-71.0835021653958","42.3387682,-71.0747191",Boston,Boston,42.34434735,-71.0835021653958,42.3387682,-71.0747191,True
7978,Closed,2011-08-06 01:57:00,22.0,2011-08-06 02:05:00,49.0,B00140,CASUAL,,0.0,No Gender,OC82LzIwMTEgMDE6NTc6MDA6OC82LzIwMTEgMDI6MDU6MDA6MjIuMDo0OS4wOkIwMDE0MA==,1,2,5,5,480,2019.0,"47.89376835,3.10927507493543","42.3003827,-71.0624746",Boston,Boston,47.89376835,3.10927507493543,42.3003827,-71.0624746,True
7979,Closed,2011-08-06 01:58:00,46.0,2011-08-06 02:04:00,39.0,B00339,CASUAL,,0.0,No Gender,OC82LzIwMTEgMDE6NTg6MDA6OC82LzIwMTEgMDI6MDQ6MDA6NDYuMDozOS4wOkIwMDMzOQ==,1,2,5,5,360,2019.0,"42.34434735,-71.0835021653958","42.3387682,-71.0747191",Boston,Boston,42.34434735,-71.0835021653958,42.3387682,-71.0747191,True
7980,Closed,2011-08-06 01:59:00,46.0,2011-08-06 02:10:00,42.0,B00414,CASUAL,,0.0,No Gender,OC82LzIwMTEgMDE6NTk6MDA6OC82LzIwMTEgMDI6MTA6MDA6NDYuMDo0Mi4wOkIwMDQxNA==,1,2,5,5,660,2019.0,"42.34434735,-71.0835021653958","42.3491713,-71.0695618",Boston,Boston,42.34434735,-71.0835021653958,42.3491713,-71.0695618,True
7981,Closed,2011-08-06 01:59:00,46.0,2011-08-06 02:10:00,42.0,B00515,CASUAL,,0.0,No Gender,OC82LzIwMTEgMDE6NTk6MDA6OC82LzIwMTEgMDI6MTA6MDA6NDYuMDo0Mi4wOkIwMDUxNQ==,1,2,5,5,660,2019.0,"42.34434735,-71.0835021653958","42.3491713,-71.0695618",Boston,Boston,42.34434735,-71.0835021653958,42.3491713,-71.0695618,True
7982,Closed,2011-08-06 02:02:00,53.0,2011-08-06 10:04:00,53.0,B00538,CASUAL,,0.0,No Gender,OC82LzIwMTEgMDI6MDI6MDA6OC82LzIwMTEgMTA6MDQ6MDA6NTMuMDo1My4wOkIwMDUzOA==,2,10,5,5,28920,2019.0,"42.3553503,-71.0728293","42.3553503,-71.0728293",Boston,Boston,42.3553503,-71.0728293,42.3553503,-71.0728293,True
7984,Closed,2011-08-06 02:05:00,53.0,2011-08-06 14:28:00,10.0,B00190,CASUAL,,0.0,No Gender,OC82LzIwMTEgMDI6MDU6MDA6OC82LzIwMTEgMTQ6Mjg6MDA6NTMuMDoxMC4wOkIwMDE5MA==,2,14,5,5,44580,2019.0,"42.3553503,-71.0728293","-34.8484354,-58.2756612",Boston,Boston,42.3553503,-71.0728293,-34.8484354,-58.2756612,True
7985,Closed,2011-08-06 02:07:00,6.0,2011-08-06 02:22:00,36.0,B00469,CASUAL,,0.0,No Gender,OC82LzIwMTEgMDI6MDc6MDA6OC82LzIwMTEgMDI6MjI6MDA6Ni4wOjM2LjA6QjAwNDY5,2,2,5,5,900,2019.0,"42.358606,-71.065076","42.3493269,-71.0786551908223",Boston,Boston,42.358606,-71.065076,42.3493269,-71.0786551908223,True
7986,Closed,2011-08-06 02:08:00,53.0,2011-08-06 10:04:00,53.0,B00383,CASUAL,,0.0,No Gender,OC82LzIwMTEgMDI6MDg6MDA6OC82LzIwMTEgMTA6MDQ6MDA6NTMuMDo1My4wOkIwMDM4Mw==,2,10,5,5,28560,2019.0,"42.3553503,-71.0728293","42.3553503,-71.0728293",Boston,Boston,42.3553503,-71.0728293,42.3553503,-71.0728293,True
7987,Closed,2011-08-06 02:08:00,49.0,2011-08-06 02:38:00,41.0,B00165,CASUAL,,0.0,No Gender,OC82LzIwMTEgMDI6MDg6MDA6OC82LzIwMTEgMDI6Mzg6MDA6NDkuMDo0MS4wOkIwMDE2NQ==,2,2,5,5,1800,2019.0,"42.3003827,-71.0624746","42.3517566,-71.1253325",Boston,Boston,42.3003827,-71.0624746,42.3517566,-71.1253325,True
7988,Closed,2011-08-06 02:08:00,49.0,2011-08-06 02:27:00,50.0,B00221,REGISTERED,'02116,1983.0,Male,OC82LzIwMTEgMDI6MDg6MDA6OC82LzIwMTEgMDI6Mjc6MDA6NDkuMDo1MC4wOkIwMDIyMQ==,2,2,5,5,1140,36.0,"42.3003827,-71.0624746","42.3500548,-71.0774775",Boston,Boston,42.3003827,-71.0624746,42.3500548,-71.0774775,True
7989,Closed,2011-08-06 02:10:00,40.0,2011-08-06 02:26:00,47.0,B00025,CASUAL,,0.0,No Gender,OC82LzIwMTEgMDI6MTA6MDA6OC82LzIwMTEgMDI6MjY6MDA6NDAuMDo0Ny4wOkIwMDAyNQ==,2,2,5,5,960,2019.0,"42.3635056,-71.0502922","42.364779,-71.053461",Boston,Boston,42.3635056,-71.0502922,42.364779,-71.053461,True
7990,Closed,2011-08-06 02:10:00,41.0,2011-08-06 02:33:00,5.0,B00200,CASUAL,,0.0,No Gender,OC82LzIwMTEgMDI6MTA6MDA6OC82LzIwMTEgMDI6MzM6MDA6NDEuMDo1LjA6QjAwMjAw,2,2,5,5,1380,2019.0,"42.3517566,-71.1253325","42.3400454,-71.0896869",Boston,Boston,42.3517566,-71.1253325,42.3400454,-71.0896869,True
7993,Closed,2011-08-06 02:14:00,21.0,2011-08-06 02:24:00,30.0,B00042,CASUAL,,0.0,No Gender,OC82LzIwMTEgMDI6MTQ6MDA6OC82LzIwMTEgMDI6MjQ6MDA6MjEuMDozMC4wOkIwMDA0Mg==,2,2,5,5,600,2019.0,"42.34708765,-71.0816656804431","42.334321,-71.104356",Boston,Boston,42.34708765,-71.0816656804431,42.334321,-71.104356,True
7994,Closed,2011-08-06 02:15:00,40.0,2011-08-06 13:43:00,40.0,B00399,CASUAL,,0.0,No Gender,OC82LzIwMTEgMDI6MTU6MDA6OC82LzIwMTEgMTM6NDM6MDA6NDAuMDo0MC4wOkIwMDM5OQ==,2,13,5,5,41280,2019.0,"42.3635056,-71.0502922","42.3635056,-71.0502922",Boston,Boston,42.3635056,-71.0502922,42.3635056,-71.0502922,True
7995,Closed,2011-08-06 02:15:00,40.0,2011-08-06 13:43:00,40.0,B00155,CASUAL,,0.0,No Gender,OC82LzIwMTEgMDI6MTU6MDA6OC82LzIwMTEgMTM6NDM6MDA6NDAuMDo0MC4wOkIwMDE1NQ==,2,13,5,5,41280,2019.0,"42.3635056,-71.0502922","42.3635056,-71.0502922",Boston,Boston,42.3635056,-71.0502922,42.3635056,-71.0502922,True
7998,Closed,2011-08-06 02:19:00,36.0,2011-08-06 02:32:00,49.0,B00322,CASUAL,,0.0,No Gender,OC82LzIwMTEgMDI6MTk6MDA6OC82LzIwMTEgMDI6MzI6MDA6MzYuMDo0OS4wOkIwMDMyMg==,2,2,5,5,780,2019.0,"42.3493269,-71.0786551908223","42.3003827,-71.0624746",Boston,Boston,42.3493269,-71.0786551908223,42.3003827,-71.0624746,True
7999,Closed,2011-08-06 02:21:00,24.0,2011-08-06 02:37:00,24.0,B00567,CASUAL,,0.0,No Gender,OC82LzIwMTEgMDI6MjE6MDA6OC82LzIwMTEgMDI6Mzc6MDA6MjQuMDoyNC4wOkIwMDU2Nw==,2,2,5,5,960,2019.0,"42.3502036,-71.0427412","42.3502036,-71.0427412",Boston,Boston,42.3502036,-71.0427412,42.3502036,-71.0427412,True
8001,Closed,2011-08-06 02:20:00,36.0,2011-08-06 02:32:00,49.0,B00257,CASUAL,,0.0,No Gender,OC82LzIwMTEgMDI6MjA6MDA6OC82LzIwMTEgMDI6MzI6MDA6MzYuMDo0OS4wOkIwMDI1Nw==,2,2,5,5,720,2019.0,"42.3493269,-71.0786551908223","42.3003827,-71.0624746",Boston,Boston,42.3493269,-71.0786551908223,42.3003827,-71.0624746,True
8002,Closed,2011-08-06 02:22:00,24.0,2011-08-06 02:30:00,24.0,B00098,CASUAL,,0.0,No Gender,OC82LzIwMTEgMDI6MjI6MDA6OC82LzIwMTEgMDI6MzA6MDA6MjQuMDoyNC4wOkIwMDA5OA==,2,2,5,5,480,2019.0,"42.3502036,-71.0427412","42.3502036,-71.0427412",Boston,Boston,42.3502036,-71.0427412,42.3502036,-71.0427412,True
8005,Closed,2011-08-06 02:24:00,42.0,2011-08-06 02:45:00,44.0,B00382,CASUAL,,0.0,No Gender,OC82LzIwMTEgMDI6MjQ6MDA6OC82LzIwMTEgMDI6NDU6MDA6NDIuMDo0NC4wOkIwMDM4Mg==,2,2,5,5,1260,2019.0,"42.3491713,-71.0695618","42.3600335,-71.05623415",Boston,Boston,42.3491713,-71.0695618,42.3600335,-71.05623415,True
8007,Closed,2011-08-06 02:24:00,33.0,2011-08-06 02:24:00,33.0,B00547,REGISTERED,'02127,1987.0,Male,OC82LzIwMTEgMDI6MjQ6MDA6OC82LzIwMTEgMDI6MjQ6MDA6MzMuMDozMy4wOkIwMDU0Nw==,2,2,5,5,0,32.0,"42.3489544,-71.0956327","42.3489544,-71.0956327",Boston,Boston,42.3489544,-71.0956327,42.3489544,-71.0956327,True
8008,Closed,2011-08-06 02:24:00,42.0,2011-08-06 02:49:00,44.0,B00414,CASUAL,,0.0,No Gender,OC82LzIwMTEgMDI6MjQ6MDA6OC82LzIwMTEgMDI6NDk6MDA6NDIuMDo0NC4wOkIwMDQxNA==,2,2,5,5,1500,2019.0,"42.3491713,-71.0695618","42.3600335,-71.05623415",Boston,Boston,42.3491713,-71.0695618,42.3600335,-71.05623415,True
8012,Closed,2011-08-06 02:31:00,27.0,2011-08-06 02:38:00,12.0,B00028,CASUAL,,0.0,No Gender,OC82LzIwMTEgMDI6MzE6MDA6OC82LzIwMTEgMDI6Mzg6MDA6MjcuMDoxMi4wOkIwMDAyOA==,2,2,5,5,420,2019.0,"47.89376835,3.10927507493543","47.89376835,3.10927507493543",Boston,Boston,47.89376835,3.10927507493543,47.89376835,3.10927507493543,True
8013,Closed,2011-08-06 02:32:00,41.0,2011-08-06 02:44:00,32.0,B00448,CASUAL,,0.0,No Gender,OC82LzIwMTEgMDI6MzI6MDA6OC82LzIwMTEgMDI6NDQ6MDA6NDEuMDozMi4wOkIwMDQ0OA==,2,2,5,5,720,2019.0,"42.3517566,-71.1253325","42.3448548,-71.1023117034698",Boston,Boston,42.3517566,-71.1253325,42.3448548,-71.1023117034698,True
8014,Closed,2011-08-06 02:33:00,36.0,2011-08-06 14:56:00,36.0,B00118,CASUAL,,0.0,No Gender,OC82LzIwMTEgMDI6MzM6MDA6OC82LzIwMTEgMTQ6NTY6MDA6MzYuMDozNi4wOkIwMDExOA==,2,14,5,5,44580,2019.0,"42.3493269,-71.0786551908223","42.3493269,-71.0786551908223",Boston,Boston,42.3493269,-71.0786551908223,42.3493269,-71.0786551908223,True
8015,Closed,2011-08-06 02:33:00,36.0,2011-08-06 14:56:00,36.0,B00247,CASUAL,,0.0,No Gender,OC82LzIwMTEgMDI6MzM6MDA6OC82LzIwMTEgMTQ6NTY6MDA6MzYuMDozNi4wOkIwMDI0Nw==,2,14,5,5,44580,2019.0,"42.3493269,-71.0786551908223","42.3493269,-71.0786551908223",Boston,Boston,42.3493269,-71.0786551908223,42.3493269,-71.0786551908223,True
8018,Closed,2011-08-06 02:37:00,12.0,2011-08-06 02:58:00,12.0,B00581,CASUAL,,0.0,No Gender,OC82LzIwMTEgMDI6Mzc6MDA6OC82LzIwMTEgMDI6NTg6MDA6MTIuMDoxMi4wOkIwMDU4MQ==,2,2,5,5,1260,2019.0,"47.89376835,3.10927507493543","47.89376835,3.10927507493543",Boston,Boston,47.89376835,3.10927507493543,47.89376835,3.10927507493543,True
8019,Closed,2011-08-06 02:35:00,36.0,2011-08-06 14:56:00,36.0,B00469,CASUAL,,0.0,No Gender,OC82LzIwMTEgMDI6MzU6MDA6OC82LzIwMTEgMTQ6NTY6MDA6MzYuMDozNi4wOkIwMDQ2OQ==,2,14,5,5,44460,2019.0,"42.3493269,-71.0786551908223","42.3493269,-71.0786551908223",Boston,Boston,42.3493269,-71.0786551908223,42.3493269,-71.0786551908223,True
8020,Closed,2011-08-06 02:36:00,10.0,2011-08-06 02:40:00,9.0,B00077,CASUAL,,0.0,No Gender,OC82LzIwMTEgMDI6MzY6MDA6OC82LzIwMTEgMDI6NDA6MDA6MTAuMDo5LjA6QjAwMDc3,2,2,5,5,240,2019.0,"-34.8484354,-58.2756612","42.35215405,-71.1177050872685",Boston,Boston,-34.8484354,-58.2756612,42.35215405,-71.1177050872685,True
8021,Closed,2011-08-06 02:37:00,12.0,2011-08-06 02:58:00,12.0,B00060,CASUAL,,0.0,No Gender,OC82LzIwMTEgMDI6Mzc6MDA6OC82LzIwMTEgMDI6NTg6MDA6MTIuMDoxMi4wOkIwMDA2MA==,2,2,5,5,1260,2019.0,"47.89376835,3.10927507493543","47.89376835,3.10927507493543",Boston,Boston,47.89376835,3.10927507493543,47.89376835,3.10927507493543,True
8022,Closed,2011-08-06 02:37:00,36.0,2011-08-06 14:56:00,36.0,B00486,CASUAL,,0.0,No Gender,OC82LzIwMTEgMDI6Mzc6MDA6OC82LzIwMTEgMTQ6NTY6MDA6MzYuMDozNi4wOkIwMDQ4Ng==,2,14,5,5,44340,2019.0,"42.3493269,-71.0786551908223","42.3493269,-71.0786551908223",Boston,Boston,42.3493269,-71.0786551908223,42.3493269,-71.0786551908223,True
8023,Closed,2011-08-06 02:40:00,48.0,2011-08-06 03:13:00,11.0,B00075,CASUAL,,0.0,No Gender,OC82LzIwMTEgMDI6NDA6MDA6OC82LzIwMTEgMDM6MTM6MDA6NDguMDoxMS4wOkIwMDA3NQ==,2,3,5,5,1980,2019.0,"42.3574875,-71.0563285","42.3371146,-71.1033983",Boston,Boston,42.3574875,-71.0563285,42.3371146,-71.1033983,True
8024,Closed,2011-08-06 02:40:00,48.0,2011-08-06 03:13:00,11.0,B00137,CASUAL,,0.0,No Gender,OC82LzIwMTEgMDI6NDA6MDA6OC82LzIwMTEgMDM6MTM6MDA6NDguMDoxMS4wOkIwMDEzNw==,2,3,5,5,1980,2019.0,"42.3574875,-71.0563285","42.3371146,-71.1033983",Boston,Boston,42.3574875,-71.0563285,42.3371146,-71.1033983,True
8025,Closed,2011-08-06 02:39:00,12.0,2011-08-06 02:58:00,12.0,B00035,CASUAL,,0.0,No Gender,OC82LzIwMTEgMDI6Mzk6MDA6OC82LzIwMTEgMDI6NTg6MDA6MTIuMDoxMi4wOkIwMDAzNQ==,2,2,5,5,1140,2019.0,"47.89376835,3.10927507493543","47.89376835,3.10927507493543",Boston,Boston,47.89376835,3.10927507493543,47.89376835,3.10927507493543,True
8030,Closed,2011-08-06 02:49:00,44.0,2011-08-06 04:07:00,20.0,B00382,CASUAL,,0.0,No Gender,OC82LzIwMTEgMDI6NDk6MDA6OC82LzIwMTEgMDQ6MDc6MDA6NDQuMDoyMC4wOkIwMDM4Mg==,2,4,5,5,4680,2019.0,"42.3600335,-71.05623415","47.89376835,3.10927507493543",Boston,Boston,42.3600335,-71.05623415,47.89376835,3.10927507493543,True
8031,Closed,2011-08-06 02:51:00,9.0,2011-08-06 04:08:00,33.0,B00121,CASUAL,,0.0,No Gender,OC82LzIwMTEgMDI6NTE6MDA6OC82LzIwMTEgMDQ6MDg6MDA6OS4wOjMzLjA6QjAwMTIx,2,4,5,5,4620,2019.0,"42.35215405,-71.1177050872685","42.3489544,-71.0956327",Boston,Boston,42.35215405,-71.1177050872685,42.3489544,-71.0956327,True
8032,Closed,2011-08-06 02:51:00,9.0,2011-08-06 04:08:00,33.0,B00536,CASUAL,,0.0,No Gender,OC82LzIwMTEgMDI6NTE6MDA6OC82LzIwMTEgMDQ6MDg6MDA6OS4wOjMzLjA6QjAwNTM2,2,4,5,5,4620,2019.0,"42.35215405,-71.1177050872685","42.3489544,-71.0956327",Boston,Boston,42.35215405,-71.1177050872685,42.3489544,-71.0956327,True
8033,Closed,2011-08-06 02:53:00,44.0,2011-08-06 03:05:00,20.0,B00414,CASUAL,,0.0,No Gender,OC82LzIwMTEgMDI6NTM6MDA6OC82LzIwMTEgMDM6MDU6MDA6NDQuMDoyMC4wOkIwMDQxNA==,2,3,5,5,720,2019.0,"42.3600335,-71.05623415","47.89376835,3.10927507493543",Boston,Boston,42.3600335,-71.05623415,47.89376835,3.10927507493543,True
8034,Closed,2011-08-06 02:54:00,46.0,2011-08-06 03:19:00,41.0,B00094,CASUAL,,0.0,No Gender,OC82LzIwMTEgMDI6NTQ6MDA6OC82LzIwMTEgMDM6MTk6MDA6NDYuMDo0MS4wOkIwMDA5NA==,2,3,5,5,1500,2019.0,"42.34434735,-71.0835021653958","42.3517566,-71.1253325",Boston,Boston,42.34434735,-71.0835021653958,42.3517566,-71.1253325,True
8035,Closed,2011-08-06 02:55:00,50.0,2011-08-06 18:21:00,5.0,B00485,CASUAL,,0.0,No Gender,OC82LzIwMTEgMDI6NTU6MDA6OC82LzIwMTEgMTg6MjE6MDA6NTAuMDo1LjA6QjAwNDg1,2,18,5,5,55560,2019.0,"42.3500548,-71.0774775","42.3400454,-71.0896869",Boston,Boston,42.3500548,-71.0774775,42.3400454,-71.0896869,True
8036,Closed,2011-08-06 02:55:00,50.0,2011-08-06 11:47:00,36.0,B00202,CASUAL,,0.0,No Gender,OC82LzIwMTEgMDI6NTU6MDA6OC82LzIwMTEgMTE6NDc6MDA6NTAuMDozNi4wOkIwMDIwMg==,2,11,5,5,31920,2019.0,"42.3500548,-71.0774775","42.3493269,-71.0786551908223",Boston,Boston,42.3500548,-71.0774775,42.3493269,-71.0786551908223,True
